tiempo_s,x_rojo,y_rojo,x_azul,y_azul
36.41953909838962,559,820,1411.0,790.0
36.45285981119693,563,819,1414.0,790.0
36.48618052400424,567,820,1420.0,790.0
36.51950123681155,575,820,1426.0,790.0
36.55282194961886,582,821,1435.0,790.0
36.58614266242617,592,820,1443.0,790.0
36.61946337523348,602,820,1453.0,790.0
36.65278408804079,610,821,1463.0,789.0
36.6861048008481,622,819,1474.0,789.0
36.71942551365541,631,818,1484.0,789.0
36.75274622646272,642,817,1494.0,789.0
36.78606693927003,648,817,1503.0,788.0
36.81938765207734,653,818,1510.0,789.0
36.85270836488465,656,818,1515.0,788.0
36.88602907769196,660,817,1519.0,788.0
36.91934979049927,661,816,1520.0,788.0
36.95267050330658,661,816,1519.0,788.0
36.98599121611389,659,815,1515.0,789.0
37.0193119289212,656,814,1510.0,788.0
37.05263264172851,648,815,1503.0,788.0
37.08595335453582,636,818,1495.0,787.0
37.11927406734313,628,818,1487.0,788.0
37.15259478015044,621,818,1476.0,787.0
37.18591549295775,614,816,1462.0,787.0
37.21923620576506,605,816,1452.0,789.0
37.25255691857237,594,817,1441.0,789.0
37.28587763137968,586,817,1433.0,789.0
37.31919834418699,579,817,1426.0,789.0
37.352519056994296,573,817,1419.0,789.0
37.385839769801606,568,817,1413.0,790.0
37.419160482608916,563,817,1410.0,790.0
37.452481195416226,563,816,1409.0,790.0
37.485801908223536,564,816,1410.0,790.0
37.519122621030846,566,816,1412.0,790.0
37.552443333838156,569,817,1417.0,790.0
37.585764046645465,571,819,1423.0,790.0
37.619084759452775,581,818,1432.0,790.0
37.652405472260085,591,816,1440.0,790.0
37.685726185067395,600,816,1450.0,790.0
37.719046897874705,609,816,1460.0,789.0
37.752367610682015,619,817,1469.0,789.0
37.785688323489325,628,816,1480.0,788.0
37.819009036296634,638,816,1487.0,788.0
37.852329749103944,641,818,1496.0,788.0
37.885650461911254,648,818,1504.0,787.0
37.918971174718564,656,816,1509.0,788.0
37.952291887525874,662,815,1514.0,788.0
37.985612600333184,662,815,1515.0,788.0
38.018933313140494,661,816,1516.0,788.0
38.0522540259478,659,816,1513.0,788.0
38.085574738755106,654,816,1511.0,788.0
38.118895451562416,650,815,1507.0,788.0
38.152216164369726,642,816,1499.0,787.0
38.185536877177036,634,817,1491.0,788.0
38.218857589984346,624,818,1481.0,788.0
38.252178302791656,614,818,1473.0,788.0
38.285499015598965,604,819,1462.0,788.0
38.318819728406275,597,818,1451.0,789.0
38.352140441213585,590,817,1441.0,789.0
38.385461154020895,584,816,1432.0,789.0
38.418781866828205,573,819,1423.0,790.0
38.452102579635515,570,818,1417.0,791.0
38.485423292442825,565,819,1413.0,790.0
38.518744005250134,565,818,1411.0,790.0
38.552064718057444,564,817,1410.0,790.0
38.585385430864754,564,818,1411.0,791.0
38.618706143672064,569,817,1415.0,791.0
38.652026856479374,572,817,1420.0,790.0
38.685347569286684,579,817,1429.0,791.0
38.718668282093994,584,818,1436.0,790.0
38.7519889949013,593,817,1444.0,789.0
38.78530970770861,605,816,1455.0,790.0
38.81863042051592,614,815,1465.0,791.0
38.85195113332323,621,817,1475.0,790.0
38.88527184613054,630,817,1486.0,789.0
38.91859255893785,639,815,1492.0,789.0
38.95191327174516,646,816,1500.0,787.0
38.98523398455247,652,816,1506.0,789.0
39.01855469735978,658,815,1510.0,788.0
39.05187541016709,662,814,1513.0,789.0
39.0851961229744,662,815,1512.0,788.0
39.11851683578171,660,816,1512.0,788.0
39.15183754858902,655,817,1509.0,788.0
39.18515826139633,650,818,1506.0,788.0
39.21847897420364,644,818,1502.0,788.0
39.25179968701095,639,817,1494.0,788.0
39.28512039981826,631,817,1486.0,788.0
39.31844111262557,622,817,1477.0,788.0
39.35176182543288,612,818,1466.0,787.0
39.38508253824019,603,818,1456.0,788.0
39.4184032510475,593,819,1447.0,788.0
39.45172396385481,587,817,1438.0,788.0
39.48504467666212,577,819,1429.0,788.0
39.51836538946943,569,820,1423.0,789.0
39.55168610227674,568,819,1418.0,789.0
39.58500681508405,566,818,1414.0,790.0
39.61832752789136,566,817,1413.0,790.0
39.65164824069867,568,816,1413.0,790.0
39.68496895350598,569,817,1415.0,791.0
39.71828966631329,573,817,1418.0,790.0
39.7516103791206,576,819,1425.0,791.0
39.78493109192791,582,819,1432.0,790.0
39.81825180473522,590,818,1439.0,791.0
39.85157251754253,597,819,1447.0,789.0
